# description=Truncated (no Omega_1_num): $m_\Delta = 700~\mathrm{MeV}$
# include_omega_1_num=False
# m_delta_mev=700.0
# g_delta_factor=2.0000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# residual_cutoff_mev=3000.0
# mu_min_mev=0.0
# mu_max_mev=900.0
# num_points=5000
# columns=mu_q_mev phi_mev delta_mev gap_mev phase_2sc omega_min_mev4 pressure_mev4 n_q_mev3 energy_density_mev4 cs2 success
8.107e+02 9.847e-01 0.000e+00 0.000e+00 0.000e+00 -2.188e+10 2.130e+10 1.080e+08 6.623e+10 3.333e-01 1.000e+00
8.109e+02 9.841e-01 0.000e+00 0.000e+00 0.000e+00 -2.190e+10 2.132e+10 1.080e+08 6.629e+10 3.333e-01 1.000e+00
8.111e+02 9.836e-01 0.000e+00 0.000e+00 0.000e+00 -2.192e+10 2.134e+10 1.081e+08 6.635e+10 3.333e-01 1.000e+00
8.112e+02 9.832e-01 0.000e+00 0.000e+00 0.000e+00 -2.194e+10 2.136e+10 1.082e+08 6.640e+10 3.333e-01 1.000e+00
8.114e+02 9.826e-01 0.000e+00 0.000e+00 0.000e+00 -2.196e+10 2.138e+10 1.083e+08 6.646e+10 3.333e-01 1.000e+00
8.116e+02 9.821e-01 0.000e+00 0.000e+00 0.000e+00 -2.198e+10 2.140e+10 1.083e+08 6.652e+10 3.333e-01 1.000e+00
8.118e+02 9.816e-01 0.000e+00 0.000e+00 0.000e+00 -2.200e+10 2.142e+10 1.084e+08 6.658e+10 3.333e-01 1.000e+00
8.120e+02 9.811e-01 0.000e+00 0.000e+00 0.000e+00 -2.202e+10 2.144e+10 1.085e+08 6.664e+10 3.333e-01 1.000e+00
8.121e+02 9.806e-01 0.000e+00 0.000e+00 0.000e+00 -2.204e+10 2.146e+10 1.085e+08 6.670e+10 3.333e-01 1.000e+00
8.123e+02 9.801e-01 0.000e+00 0.000e+00 0.000e+00 -2.206e+10 2.148e+10 1.086e+08 6.676e+10 3.333e-01 1.000e+00
8.125e+02 9.796e-01 0.000e+00 0.000e+00 0.000e+00 -2.208e+10 2.150e+10 1.087e+08 6.681e+10 3.333e-01 1.000e+00
8.127e+02 9.790e-01 0.000e+00 0.000e+00 0.000e+00 -2.210e+10 2.152e+10 1.088e+08 6.687e+10 3.333e-01 1.000e+00
8.129e+02 9.786e-01 0.000e+00 0.000e+00 0.000e+00 -2.212e+10 2.154e+10 1.088e+08 6.693e+10 3.333e-01 1.000e+00
8.130e+02 9.781e-01 0.000e+00 0.000e+00 0.000e+00 -2.214e+10 2.156e+10 1.089e+08 6.699e+10 3.333e-01 1.000e+00
8.132e+02 9.777e-01 0.000e+00 0.000e+00 0.000e+00 -2.216e+10 2.158e+10 1.090e+08 6.705e+10 3.333e-01 1.000e+00
8.134e+02 9.771e-01 0.000e+00 0.000e+00 0.000e+00 -2.218e+10 2.160e+10 1.091e+08 6.711e+10 3.333e-01 1.000e+00
8.136e+02 9.766e-01 0.000e+00 0.000e+00 0.000e+00 -2.220e+10 2.162e+10 1.091e+08 6.717e+10 3.333e-01 1.000e+00
8.138e+02 9.761e-01 0.000e+00 0.000e+00 0.000e+00 -2.222e+10 2.163e+10 1.092e+08 6.723e+10 3.333e-01 1.000e+00
8.139e+02 9.757e-01 0.000e+00 0.000e+00 0.000e+00 -2.224e+10 2.165e+10 1.093e+08 6.729e+10 3.333e-01 1.000e+00
8.141e+02 9.752e-01 0.000e+00 0.000e+00 0.000e+00 -2.226e+10 2.167e+10 1.093e+08 6.734e+10 3.333e-01 1.000e+00
8.143e+02 9.746e-01 0.000e+00 0.000e+00 0.000e+00 -2.228e+10 2.169e+10 1.094e+08 6.740e+10 3.333e-01 1.000e+00
8.145e+02 9.742e-01 0.000e+00 0.000e+00 0.000e+00 -2.230e+10 2.171e+10 1.095e+08 6.746e+10 3.333e-01 1.000e+00
8.147e+02 9.736e-01 0.000e+00 0.000e+00 0.000e+00 -2.232e+10 2.173e+10 1.096e+08 6.752e+10 3.333e-01 1.000e+00
8.148e+02 9.731e-01 0.000e+00 0.000e+00 0.000e+00 -2.233e+10 2.175e+10 1.096e+08 6.758e+10 3.333e-01 0.000e+00
8.150e+02 9.726e-01 0.000e+00 0.000e+00 0.000e+00 -2.235e+10 2.177e+10 1.097e+08 6.764e+10 3.333e-01 1.000e+00
8.152e+02 9.721e-01 0.000e+00 0.000e+00 0.000e+00 -2.237e+10 2.179e+10 1.098e+08 6.770e+10 3.333e-01 1.000e+00
8.154e+02 9.716e-01 0.000e+00 0.000e+00 0.000e+00 -2.239e+10 2.181e+10 1.099e+08 6.776e+10 3.333e-01 1.000e+00
8.156e+02 9.711e-01 0.000e+00 0.000e+00 0.000e+00 -2.241e+10 2.183e+10 1.099e+08 6.782e+10 3.333e-01 1.000e+00
8.157e+02 9.707e-01 0.000e+00 0.000e+00 0.000e+00 -2.243e+10 2.185e+10 1.100e+08 6.788e+10 3.333e-01 1.000e+00
8.159e+02 9.701e-01 0.000e+00 0.000e+00 0.000e+00 -2.245e+10 2.187e+10 1.101e+08 6.794e+10 3.333e-01 1.000e+00
8.161e+02 9.696e-01 0.000e+00 0.000e+00 0.000e+00 -2.247e+10 2.189e+10 1.101e+08 6.800e+10 3.333e-01 1.000e+00
8.163e+02 9.691e-01 0.000e+00 0.000e+00 0.000e+00 -2.249e+10 2.191e+10 1.102e+08 6.806e+10 3.333e-01 1.000e+00
8.165e+02 9.687e-01 0.000e+00 0.000e+00 0.000e+00 -2.251e+10 2.193e+10 1.103e+08 6.812e+10 3.333e-01 1.000e+00
8.166e+02 9.681e-01 0.000e+00 0.000e+00 0.000e+00 -2.253e+10 2.195e+10 1.104e+08 6.817e+10 3.333e-01 1.000e+00
8.168e+02 9.677e-01 0.000e+00 0.000e+00 0.000e+00 -2.255e+10 2.197e+10 1.104e+08 6.823e+10 3.333e-01 1.000e+00
8.170e+02 9.672e-01 0.000e+00 0.000e+00 0.000e+00 -2.257e+10 2.199e+10 1.105e+08 6.829e+10 3.333e-01 1.000e+00
8.172e+02 9.667e-01 0.000e+00 0.000e+00 0.000e+00 -2.259e+10 2.201e+10 1.106e+08 6.835e+10 3.333e-01 1.000e+00
8.174e+02 9.662e-01 0.000e+00 0.000e+00 0.000e+00 -2.261e+10 2.203e+10 1.107e+08 6.841e+10 3.333e-01 1.000e+00
8.175e+02 9.657e-01 0.000e+00 0.000e+00 0.000e+00 -2.263e+10 2.205e+10 1.107e+08 6.847e+10 3.333e-01 1.000e+00
8.177e+02 9.652e-01 0.000e+00 0.000e+00 0.000e+00 -2.265e+10 2.207e+10 1.108e+08 6.853e+10 3.333e-01 1.000e+00
8.179e+02 9.647e-01 0.000e+00 0.000e+00 0.000e+00 -2.267e+10 2.209e+10 1.109e+08 6.859e+10 3.333e-01 1.000e+00
8.181e+02 9.643e-01 0.000e+00 0.000e+00 0.000e+00 -2.269e+10 2.211e+10 1.109e+08 6.865e+10 3.333e-01 1.000e+00
8.183e+02 9.638e-01 0.000e+00 0.000e+00 0.000e+00 -2.271e+10 2.213e+10 1.110e+08 6.871e+10 3.333e-01 1.000e+00
8.184e+02 9.632e-01 0.000e+00 0.000e+00 0.000e+00 -2.273e+10 2.215e+10 1.111e+08 6.877e+10 3.333e-01 1.000e+00
8.186e+02 9.627e-01 0.000e+00 0.000e+00 0.000e+00 -2.275e+10 2.217e+10 1.112e+08 6.883e+10 3.333e-01 1.000e+00
8.188e+02 9.623e-01 0.000e+00 0.000e+00 0.000e+00 -2.277e+10 2.219e+10 1.112e+08 6.889e+10 3.333e-01 1.000e+00
8.190e+02 9.619e-01 0.000e+00 0.000e+00 0.000e+00 -2.279e+10 2.221e+10 1.113e+08 6.895e+10 3.333e-01 1.000e+00
8.192e+02 9.613e-01 0.000e+00 0.000e+00 0.000e+00 -2.281e+10 2.223e+10 1.114e+08 6.901e+10 3.333e-01 1.000e+00
8.193e+02 9.609e-01 0.000e+00 0.000e+00 0.000e+00 -2.283e+10 2.225e+10 1.115e+08 6.907e+10 3.333e-01 1.000e+00
8.195e+02 9.602e-01 0.000e+00 0.000e+00 0.000e+00 -2.285e+10 2.227e+10 1.115e+08 6.913e+10 3.333e-01 1.000e+00
8.197e+02 9.598e-01 0.000e+00 0.000e+00 0.000e+00 -2.287e+10 2.229e+10 1.116e+08 6.919e+10 3.333e-01 1.000e+00
8.199e+02 9.594e-01 0.000e+00 0.000e+00 0.000e+00 -2.289e+10 2.231e+10 1.117e+08 6.925e+10 3.333e-01 1.000e+00
8.201e+02 9.589e-01 0.000e+00 0.000e+00 0.000e+00 -2.291e+10 2.233e+10 1.118e+08 6.931e+10 3.333e-01 1.000e+00
8.202e+02 9.584e-01 0.000e+00 0.000e+00 0.000e+00 -2.293e+10 2.235e+10 1.118e+08 6.937e+10 3.333e-01 1.000e+00
8.204e+02 9.579e-01 0.000e+00 0.000e+00 0.000e+00 -2.295e+10 2.237e+10 1.119e+08 6.944e+10 3.333e-01 1.000e+00
8.206e+02 9.574e-01 0.000e+00 0.000e+00 0.000e+00 -2.297e+10 2.239e+10 1.120e+08 6.950e+10 3.333e-01 1.000e+00
8.208e+02 9.569e-01 0.000e+00 0.000e+00 0.000e+00 -2.299e+10 2.241e+10 1.120e+08 6.956e+10 3.333e-01 1.000e+00
8.210e+02 9.565e-01 0.000e+00 0.000e+00 0.000e+00 -2.301e+10 2.243e+10 1.121e+08 6.962e+10 3.333e-01 1.000e+00
8.211e+02 9.558e-01 0.000e+00 0.000e+00 0.000e+00 -2.303e+10 2.245e+10 1.122e+08 6.968e+10 3.333e-01 1.000e+00
8.213e+02 9.554e-01 0.000e+00 0.000e+00 0.000e+00 -2.305e+10 2.247e+10 1.123e+08 6.974e+10 3.333e-01 1.000e+00
8.215e+02 9.550e-01 0.000e+00 0.000e+00 0.000e+00 -2.307e+10 2.249e+10 1.123e+08 6.980e+10 3.333e-01 1.000e+00
8.217e+02 9.545e-01 0.000e+00 0.000e+00 0.000e+00 -2.309e+10 2.251e+10 1.124e+08 6.986e+10 3.333e-01 1.000e+00
8.219e+02 9.540e-01 0.000e+00 0.000e+00 0.000e+00 -2.311e+10 2.253e+10 1.125e+08 6.992e+10 3.333e-01 1.000e+00
8.220e+02 9.536e-01 0.000e+00 0.000e+00 0.000e+00 -2.313e+10 2.255e+10 1.126e+08 6.998e+10 3.333e-01 1.000e+00
8.222e+02 9.531e-01 0.000e+00 0.000e+00 0.000e+00 -2.316e+10 2.257e+10 1.126e+08 7.004e+10 3.333e-01 1.000e+00
8.224e+02 9.526e-01 0.000e+00 0.000e+00 0.000e+00 -2.318e+10 2.259e+10 1.127e+08 7.010e+10 3.333e-01 1.000e+00
8.226e+02 9.521e-01 0.000e+00 0.000e+00 0.000e+00 -2.320e+10 2.261e+10 1.128e+08 7.016e+10 3.333e-01 1.000e+00
8.228e+02 9.516e-01 0.000e+00 0.000e+00 0.000e+00 -2.322e+10 2.263e+10 1.129e+08 7.022e+10 3.333e-01 1.000e+00
8.229e+02 9.511e-01 0.000e+00 0.000e+00 0.000e+00 -2.324e+10 2.265e+10 1.129e+08 7.029e+10 3.333e-01 1.000e+00
8.231e+02 9.506e-01 0.000e+00 0.000e+00 0.000e+00 -2.326e+10 2.268e+10 1.130e+08 7.035e+10 3.333e-01 1.000e+00
8.233e+02 9.502e-01 0.000e+00 0.000e+00 0.000e+00 -2.328e+10 2.270e+10 1.131e+08 7.041e+10 3.333e-01 1.000e+00
8.235e+02 9.497e-01 0.000e+00 0.000e+00 0.000e+00 -2.330e+10 2.272e+10 1.132e+08 7.047e+10 3.333e-01 1.000e+00
8.237e+02 9.492e-01 0.000e+00 0.000e+00 0.000e+00 -2.332e+10 2.274e+10 1.132e+08 7.053e+10 3.333e-01 1.000e+00
8.238e+02 9.487e-01 0.000e+00 0.000e+00 0.000e+00 -2.334e+10 2.276e+10 1.133e+08 7.059e+10 3.333e-01 1.000e+00
8.240e+02 9.483e-01 0.000e+00 0.000e+00 0.000e+00 -2.336e+10 2.278e+10 1.134e+08 7.065e+10 3.333e-01 1.000e+00
8.242e+02 9.478e-01 0.000e+00 0.000e+00 0.000e+00 -2.338e+10 2.280e+10 1.135e+08 7.071e+10 3.333e-01 1.000e+00
8.244e+02 9.473e-01 0.000e+00 0.000e+00 0.000e+00 -2.340e+10 2.282e+10 1.135e+08 7.077e+10 3.333e-01 1.000e+00
8.246e+02 9.469e-01 0.000e+00 0.000e+00 0.000e+00 -2.342e+10 2.284e+10 1.136e+08 7.084e+10 3.333e-01 1.000e+00
8.247e+02 9.464e-01 0.000e+00 0.000e+00 0.000e+00 -2.344e+10 2.286e+10 1.137e+08 7.090e+10 3.333e-01 1.000e+00
8.249e+02 9.459e-01 0.000e+00 0.000e+00 0.000e+00 -2.346e+10 2.288e+10 1.138e+08 7.096e+10 3.333e-01 1.000e+00
8.251e+02 9.454e-01 0.000e+00 0.000e+00 0.000e+00 -2.348e+10 2.290e+10 1.138e+08 7.102e+10 3.333e-01 1.000e+00
8.253e+02 9.450e-01 0.000e+00 0.000e+00 0.000e+00 -2.350e+10 2.292e+10 1.139e+08 7.108e+10 3.333e-01 1.000e+00
8.255e+02 9.445e-01 0.000e+00 0.000e+00 0.000e+00 -2.352e+10 2.294e+10 1.140e+08 7.114e+10 3.333e-01 1.000e+00
8.256e+02 9.439e-01 0.000e+00 0.000e+00 0.000e+00 -2.354e+10 2.296e+10 1.141e+08 7.120e+10 3.333e-01 1.000e+00
8.258e+02 9.435e-01 0.000e+00 0.000e+00 0.000e+00 -2.356e+10 2.298e+10 1.141e+08 7.127e+10 3.333e-01 1.000e+00
8.260e+02 9.430e-01 0.000e+00 0.000e+00 0.000e+00 -2.358e+10 2.300e+10 1.142e+08 7.133e+10 3.333e-01 1.000e+00
8.262e+02 9.426e-01 0.000e+00 0.000e+00 0.000e+00 -2.360e+10 2.302e+10 1.143e+08 7.139e+10 3.333e-01 1.000e+00
8.264e+02 9.421e-01 0.000e+00 0.000e+00 0.000e+00 -2.363e+10 2.304e+10 1.144e+08 7.145e+10 3.333e-01 1.000e+00
8.265e+02 9.416e-01 0.000e+00 0.000e+00 0.000e+00 -2.365e+10 2.306e+10 1.144e+08 7.151e+10 3.333e-01 1.000e+00
8.267e+02 9.410e-01 0.000e+00 0.000e+00 0.000e+00 -2.367e+10 2.308e+10 1.145e+08 7.158e+10 3.333e-01 1.000e+00
8.269e+02 9.407e-01 0.000e+00 0.000e+00 0.000e+00 -2.369e+10 2.311e+10 1.146e+08 7.164e+10 3.333e-01 1.000e+00
8.271e+02 9.402e-01 0.000e+00 0.000e+00 0.000e+00 -2.371e+10 2.313e+10 1.146e+08 7.170e+10 3.333e-01 1.000e+00
8.273e+02 9.397e-01 0.000e+00 0.000e+00 0.000e+00 -2.373e+10 2.315e+10 1.147e+08 7.176e+10 3.333e-01 1.000e+00
8.274e+02 9.392e-01 0.000e+00 0.000e+00 0.000e+00 -2.375e+10 2.317e+10 1.148e+08 7.182e+10 3.333e-01 1.000e+00
8.276e+02 9.388e-01 0.000e+00 0.000e+00 0.000e+00 -2.377e+10 2.319e+10 1.149e+08 7.189e+10 3.333e-01 1.000e+00
8.278e+02 9.383e-01 0.000e+00 0.000e+00 0.000e+00 -2.379e+10 2.321e+10 1.149e+08 7.195e+10 3.333e-01 1.000e+00
8.280e+02 9.379e-01 0.000e+00 0.000e+00 0.000e+00 -2.381e+10 2.323e+10 1.150e+08 7.201e+10 3.333e-01 1.000e+00
8.282e+02 9.374e-01 0.000e+00 0.000e+00 0.000e+00 -2.383e+10 2.325e+10 1.151e+08 7.207e+10 3.333e-01 1.000e+00
8.283e+02 9.369e-01 0.000e+00 0.000e+00 0.000e+00 -2.385e+10 2.327e+10 1.152e+08 7.213e+10 3.333e-01 1.000e+00
8.285e+02 9.365e-01 0.000e+00 0.000e+00 0.000e+00 -2.387e+10 2.329e+10 1.152e+08 7.220e+10 3.333e-01 1.000e+00
8.287e+02 9.360e-01 0.000e+00 0.000e+00 0.000e+00 -2.389e+10 2.331e+10 1.153e+08 7.226e+10 3.333e-01 1.000e+00
8.289e+02 9.355e-01 0.000e+00 0.000e+00 0.000e+00 -2.391e+10 2.333e+10 1.154e+08 7.232e+10 3.333e-01 1.000e+00
8.291e+02 9.351e-01 0.000e+00 0.000e+00 0.000e+00 -2.394e+10 2.335e+10 1.155e+08 7.238e+10 3.333e-01 1.000e+00
8.292e+02 9.346e-01 0.000e+00 0.000e+00 0.000e+00 -2.396e+10 2.337e+10 1.156e+08 7.245e+10 3.333e-01 1.000e+00
8.294e+02 9.341e-01 0.000e+00 0.000e+00 0.000e+00 -2.398e+10 2.340e+10 1.156e+08 7.251e+10 3.333e-01 1.000e+00
8.296e+02 9.336e-01 0.000e+00 0.000e+00 0.000e+00 -2.400e+10 2.342e+10 1.157e+08 7.257e+10 3.333e-01 1.000e+00
8.298e+02 9.332e-01 0.000e+00 0.000e+00 0.000e+00 -2.402e+10 2.344e+10 1.158e+08 7.263e+10 3.333e-01 1.000e+00
8.300e+02 9.327e-01 0.000e+00 0.000e+00 0.000e+00 -2.404e+10 2.346e+10 1.159e+08 7.270e+10 3.333e-01 1.000e+00
8.301e+02 9.322e-01 0.000e+00 0.000e+00 0.000e+00 -2.406e+10 2.348e+10 1.159e+08 7.276e+10 3.333e-01 1.000e+00
8.303e+02 9.318e-01 0.000e+00 0.000e+00 0.000e+00 -2.408e+10 2.350e+10 1.160e+08 7.282e+10 3.333e-01 1.000e+00
8.305e+02 9.313e-01 0.000e+00 0.000e+00 0.000e+00 -2.410e+10 2.352e+10 1.161e+08 7.288e+10 3.333e-01 1.000e+00
8.307e+02 9.308e-01 0.000e+00 0.000e+00 0.000e+00 -2.412e+10 2.354e+10 1.162e+08 7.295e+10 3.333e-01 1.000e+00
8.309e+02 9.304e-01 0.000e+00 0.000e+00 0.000e+00 -2.414e+10 2.356e+10 1.162e+08 7.301e+10 3.333e-01 1.000e+00
8.310e+02 9.299e-01 0.000e+00 0.000e+00 0.000e+00 -2.416e+10 2.358e+10 1.163e+08 7.307e+10 3.333e-01 1.000e+00
8.312e+02 9.295e-01 0.000e+00 0.000e+00 0.000e+00 -2.419e+10 2.360e+10 1.164e+08 7.313e+10 3.333e-01 1.000e+00
8.314e+02 9.290e-01 0.000e+00 0.000e+00 0.000e+00 -2.421e+10 2.363e+10 1.165e+08 7.320e+10 3.333e-01 1.000e+00
8.316e+02 9.286e-01 0.000e+00 0.000e+00 0.000e+00 -2.423e+10 2.365e+10 1.165e+08 7.326e+10 3.333e-01 1.000e+00
8.318e+02 9.280e-01 0.000e+00 0.000e+00 0.000e+00 -2.425e+10 2.367e+10 1.166e+08 7.332e+10 3.333e-01 1.000e+00
8.319e+02 9.276e-01 0.000e+00 0.000e+00 0.000e+00 -2.427e+10 2.369e+10 1.167e+08 7.339e+10 3.333e-01 1.000e+00
8.321e+02 9.272e-01 0.000e+00 0.000e+00 0.000e+00 -2.429e+10 2.371e+10 1.168e+08 7.345e+10 3.333e-01 1.000e+00
8.323e+02 9.267e-01 0.000e+00 0.000e+00 0.000e+00 -2.431e+10 2.373e+10 1.168e+08 7.351e+10 3.333e-01 1.000e+00
8.325e+02 9.262e-01 0.000e+00 0.000e+00 0.000e+00 -2.433e+10 2.375e+10 1.169e+08 7.358e+10 3.333e-01 1.000e+00
8.327e+02 9.258e-01 0.000e+00 0.000e+00 0.000e+00 -2.435e+10 2.377e+10 1.170e+08 7.364e+10 3.333e-01 1.000e+00
8.328e+02 9.253e-01 0.000e+00 0.000e+00 0.000e+00 -2.438e+10 2.379e+10 1.171e+08 7.370e+10 3.333e-01 1.000e+00
8.330e+02 9.249e-01 0.000e+00 0.000e+00 0.000e+00 -2.440e+10 2.381e+10 1.171e+08 7.376e+10 3.333e-01 1.000e+00
8.332e+02 9.244e-01 0.000e+00 0.000e+00 0.000e+00 -2.442e+10 2.384e+10 1.172e+08 7.383e+10 3.333e-01 1.000e+00
8.334e+02 9.239e-01 0.000e+00 0.000e+00 0.000e+00 -2.444e+10 2.386e+10 1.173e+08 7.389e+10 3.333e-01 1.000e+00
8.336e+02 9.235e-01 0.000e+00 0.000e+00 0.000e+00 -2.446e+10 2.388e+10 1.174e+08 7.395e+10 3.333e-01 1.000e+00
8.337e+02 9.230e-01 0.000e+00 0.000e+00 0.000e+00 -2.448e+10 2.390e+10 1.174e+08 7.402e+10 3.333e-01 1.000e+00
8.339e+02 9.226e-01 0.000e+00 0.000e+00 0.000e+00 -2.450e+10 2.392e+10 1.175e+08 7.408e+10 3.333e-01 1.000e+00
8.341e+02 9.221e-01 0.000e+00 0.000e+00 0.000e+00 -2.452e+10 2.394e+10 1.176e+08 7.415e+10 3.333e-01 1.000e+00
8.343e+02 9.217e-01 0.000e+00 0.000e+00 0.000e+00 -2.454e+10 2.396e+10 1.177e+08 7.421e+10 3.333e-01 1.000e+00
8.345e+02 9.212e-01 0.000e+00 0.000e+00 0.000e+00 -2.457e+10 2.398e+10 1.177e+08 7.427e+10 3.333e-01 1.000e+00
8.346e+02 9.207e-01 0.000e+00 0.000e+00 0.000e+00 -2.459e+10 2.400e+10 1.178e+08 7.434e+10 3.333e-01 1.000e+00
8.348e+02 9.203e-01 0.000e+00 0.000e+00 0.000e+00 -2.461e+10 2.403e+10 1.179e+08 7.440e+10 3.333e-01 1.000e+00
8.350e+02 9.197e-01 0.000e+00 0.000e+00 0.000e+00 -2.463e+10 2.405e+10 1.180e+08 7.446e+10 3.333e-01 1.000e+00
8.352e+02 9.195e-01 0.000e+00 0.000e+00 0.000e+00 -2.465e+10 2.407e+10 1.181e+08 7.453e+10 3.333e-01 1.000e+00
8.354e+02 9.189e-01 0.000e+00 0.000e+00 0.000e+00 -2.467e+10 2.409e+10 1.181e+08 7.459e+10 3.333e-01 1.000e+00
8.355e+02 9.185e-01 0.000e+00 0.000e+00 0.000e+00 -2.469e+10 2.411e+10 1.182e+08 7.465e+10 3.333e-01 1.000e+00
8.357e+02 9.180e-01 0.000e+00 0.000e+00 0.000e+00 -2.471e+10 2.413e+10 1.183e+08 7.472e+10 3.333e-01 1.000e+00
8.359e+02 9.176e-01 0.000e+00 0.000e+00 0.000e+00 -2.474e+10 2.415e+10 1.184e+08 7.478e+10 3.333e-01 1.000e+00
8.361e+02 9.171e-01 0.000e+00 0.000e+00 0.000e+00 -2.476e+10 2.417e+10 1.184e+08 7.485e+10 3.333e-01 1.000e+00
8.363e+02 9.167e-01 0.000e+00 0.000e+00 0.000e+00 -2.478e+10 2.420e+10 1.185e+08 7.491e+10 3.333e-01 1.000e+00
8.364e+02 9.162e-01 0.000e+00 0.000e+00 0.000e+00 -2.480e+10 2.422e+10 1.186e+08 7.497e+10 3.333e-01 1.000e+00
8.366e+02 9.157e-01 0.000e+00 0.000e+00 0.000e+00 -2.482e+10 2.424e+10 1.187e+08 7.504e+10 3.333e-01 1.000e+00
8.368e+02 9.153e-01 0.000e+00 0.000e+00 0.000e+00 -2.484e+10 2.426e+10 1.187e+08 7.510e+10 3.333e-01 1.000e+00
8.370e+02 9.149e-01 0.000e+00 0.000e+00 0.000e+00 -2.486e+10 2.428e+10 1.188e+08 7.517e+10 3.333e-01 1.000e+00
8.372e+02 9.144e-01 0.000e+00 0.000e+00 0.000e+00 -2.488e+10 2.430e+10 1.189e+08 7.523e+10 3.333e-01 1.000e+00
8.373e+02 9.139e-01 0.000e+00 0.000e+00 0.000e+00 -2.491e+10 2.432e+10 1.190e+08 7.530e+10 3.333e-01 1.000e+00
8.375e+02 9.135e-01 0.000e+00 0.000e+00 0.000e+00 -2.493e+10 2.435e+10 1.190e+08 7.536e+10 3.333e-01 1.000e+00
8.377e+02 9.131e-01 0.000e+00 0.000e+00 0.000e+00 -2.495e+10 2.437e+10 1.191e+08 7.542e+10 3.333e-01 1.000e+00
8.379e+02 9.126e-01 0.000e+00 0.000e+00 0.000e+00 -2.497e+10 2.439e+10 1.192e+08 7.549e+10 3.333e-01 1.000e+00
8.381e+02 9.121e-01 0.000e+00 0.000e+00 0.000e+00 -2.499e+10 2.441e+10 1.193e+08 7.555e+10 3.333e-01 1.000e+00
8.382e+02 9.117e-01 0.000e+00 0.000e+00 0.000e+00 -2.501e+10 2.443e+10 1.194e+08 7.562e+10 3.333e-01 1.000e+00
8.384e+02 9.113e-01 0.000e+00 0.000e+00 0.000e+00 -2.503e+10 2.445e+10 1.194e+08 7.568e+10 3.333e-01 1.000e+00
8.386e+02 9.108e-01 0.000e+00 0.000e+00 0.000e+00 -2.506e+10 2.447e+10 1.195e+08 7.575e+10 3.333e-01 1.000e+00
8.388e+02 9.104e-01 0.000e+00 0.000e+00 0.000e+00 -2.508e+10 2.450e+10 1.196e+08 7.581e+10 3.333e-01 1.000e+00
8.390e+02 9.099e-01 0.000e+00 0.000e+00 0.000e+00 -2.510e+10 2.452e+10 1.197e+08 7.588e+10 3.333e-01 1.000e+00
8.391e+02 9.095e-01 0.000e+00 0.000e+00 0.000e+00 -2.512e+10 2.454e+10 1.197e+08 7.594e+10 3.333e-01 1.000e+00
8.393e+02 9.091e-01 0.000e+00 0.000e+00 0.000e+00 -2.514e+10 2.456e+10 1.198e+08 7.600e+10 3.333e-01 1.000e+00
8.395e+02 9.085e-01 0.000e+00 0.000e+00 0.000e+00 -2.516e+10 2.458e+10 1.199e+08 7.607e+10 3.333e-01 1.000e+00
8.397e+02 9.081e-01 0.000e+00 0.000e+00 0.000e+00 -2.519e+10 2.460e+10 1.200e+08 7.613e+10 3.333e-01 1.000e+00
8.399e+02 9.077e-01 0.000e+00 0.000e+00 0.000e+00 -2.521e+10 2.463e+10 1.200e+08 7.620e+10 3.333e-01 1.000e+00
8.400e+02 9.072e-01 0.000e+00 0.000e+00 0.000e+00 -2.523e+10 2.465e+10 1.201e+08 7.626e+10 3.333e-01 1.000e+00
8.402e+02 9.068e-01 0.000e+00 0.000e+00 0.000e+00 -2.525e+10 2.467e+10 1.202e+08 7.633e+10 3.333e-01 1.000e+00
8.404e+02 9.063e-01 0.000e+00 0.000e+00 0.000e+00 -2.527e+10 2.469e+10 1.203e+08 7.639e+10 3.333e-01 1.000e+00
8.406e+02 9.059e-01 0.000e+00 0.000e+00 0.000e+00 -2.529e+10 2.471e+10 1.204e+08 7.646e+10 3.333e-01 1.000e+00
8.408e+02 9.054e-01 0.000e+00 0.000e+00 0.000e+00 -2.532e+10 2.473e+10 1.204e+08 7.652e+10 3.333e-01 1.000e+00
8.409e+02 9.050e-01 0.000e+00 0.000e+00 0.000e+00 -2.534e+10 2.476e+10 1.205e+08 7.659e+10 3.333e-01 1.000e+00
8.411e+02 9.046e-01 0.000e+00 0.000e+00 0.000e+00 -2.536e+10 2.478e+10 1.206e+08 7.665e+10 3.333e-01 1.000e+00
8.413e+02 9.041e-01 0.000e+00 0.000e+00 0.000e+00 -2.538e+10 2.480e+10 1.207e+08 7.672e+10 3.333e-01 1.000e+00
8.415e+02 9.037e-01 0.000e+00 0.000e+00 0.000e+00 -2.540e+10 2.482e+10 1.207e+08 7.678e+10 3.333e-01 1.000e+00
8.417e+02 9.032e-01 0.000e+00 0.000e+00 0.000e+00 -2.542e+10 2.484e+10 1.208e+08 7.685e+10 3.333e-01 1.000e+00
8.418e+02 9.028e-01 0.000e+00 0.000e+00 0.000e+00 -2.545e+10 2.486e+10 1.209e+08 7.691e+10 3.333e-01 1.000e+00
8.420e+02 9.024e-01 0.000e+00 0.000e+00 0.000e+00 -2.547e+10 2.489e+10 1.210e+08 7.698e+10 3.333e-01 1.000e+00
8.422e+02 9.019e-01 0.000e+00 0.000e+00 0.000e+00 -2.549e+10 2.491e+10 1.211e+08 7.705e+10 3.333e-01 1.000e+00
