# section=2
# run_id=F
# param_name=lamdelta
# param_value=lam0div2
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.5000
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.1881258941e+02 9.5643776824e+02 3.8472093623e+01 2.2114862286e+01 1.4267653087e+02 1.8745324557e+02 -4.6451388717e+01 9.3726622784e+01 4.8949908091e+01 1.2038468186e+08 6.8889011494e+06 2.2963003831e+06 2.0758837318e+09 1.4838108220e-01 -7.0203061851e+08 2SC 1 4.1101344566e-05
3.1974248927e+02 9.5922746781e+02 3.6472018221e+01 2.2452686856e+01 1.4485604423e+02 1.9030030580e+02 -4.6284080096e+01 9.5150152900e+01 4.9705891335e+01 1.2687452701e+08 7.0303175818e+06 2.3434391939e+06 2.1210167169e+09 1.6632187550e-01 -7.0852046366e+08 2SC 1 1.5387297469e-05
3.2067238913e+02 9.6201716738e+02 3.5380044597e+01 2.2642545458e+01 1.4608093844e+02 1.9203510064e+02 -4.6110158889e+01 9.6017550319e+01 5.0063388120e+01 1.3345966449e+08 7.1419690018e+06 2.3806563339e+06 2.1567725984e+09 1.7130798497e-01 -7.1510560114e+08 2SC 1 6.8079228567e-05
3.2160228898e+02 9.6480686695e+02 3.5330337870e+01 2.2704506758e+01 1.4648068876e+02 1.9265611449e+02 -4.6014913716e+01 9.6328057245e+01 5.0152631518e+01 1.4015715891e+08 7.2757680249e+06 2.4252560083e+06 2.1997464920e+09 1.6619337647e-01 -7.2180309557e+08 2SC 1 4.3132573018e-05
3.2253218884e+02 9.6759656652e+02 3.3896419377e+01 2.2861980990e+01 1.4749665155e+02 1.9459898190e+02 -4.5621589569e+01 9.7299490950e+01 5.0197160600e+01 1.4699113578e+08 7.3966690555e+06 2.4655563518e+06 2.2386727248e+09 1.8205268719e-01 -7.2863707243e+08 2SC 1 2.6645386746e-05
3.2346208870e+02 9.7038626609e+02 3.2333550211e+01 2.3012797881e+01 1.4846966375e+02 1.9657840396e+02 -4.5187237743e+01 9.8289201982e+01 5.0180461767e+01 1.5391348190e+08 7.5105271409e+06 2.5035090470e+06 2.2754573143e+09 1.8132561230e-01 -7.3555941856e+08 2SC 1 3.3749785432e-05
3.2439198856e+02 9.7317596567e+02 3.1847583350e+01 2.3219290417e+01 1.4980187366e+02 1.9771433093e+02 -4.5343714197e+01 9.8857165466e+01 5.0944708193e+01 1.6095921200e+08 7.6357137903e+06 2.5452379301e+06 2.3160051685e+09 1.8708301487e-01 -7.4260514866e+08 2SC 1 1.6363149232e-05
3.2532188841e+02 9.7596566524e+02 3.1333176584e+01 2.3248306793e+01 1.4998907608e+02 1.9864614200e+02 -4.4985469592e+01 9.9323070998e+01 5.0666005084e+01 1.6811438023e+08 7.7464607025e+06 2.5821535675e+06 2.3519788440e+09 2.0335590009e-01 -7.4976031688e+08 2SC 1 6.0695582554e-05
3.2625178827e+02 9.7875536481e+02 3.0541074017e+01 2.3329434433e+01 1.5051248021e+02 1.9984469003e+02 -4.4680167164e+01 9.9922345016e+01 5.0590135194e+01 1.7536607740e+08 7.8536348807e+06 2.6178782936e+06 2.3868963468e+09 2.0701527510e-01 -7.5701201406e+08 2SC 1 6.3112659131e-05
3.2718168813e+02 9.8154506438e+02 2.9516099436e+01 2.3546765420e+01 1.5191461561e+02 2.0135749022e+02 -4.4684951269e+01 1.0067874511e+02 5.1235870503e+01 1.8272056813e+08 7.9627323595e+06 2.6542441198e+06 2.4225396473e+09 2.1131252615e-01 -7.6436650478e+08 2SC 1 4.9872948475e-05
3.2811158798e+02 9.8433476395e+02 2.8930095206e+01 2.3672379158e+01 1.5272502683e+02 2.0241736295e+02 -4.4590825669e+01 1.0120868147e+02 5.1516345354e+01 1.9017516477e+08 8.0680062199e+06 2.6893354066e+06 2.4570311679e+09 2.1600347528e-01 -7.7182110142e+08 2SC 1 4.7991720594e-05
3.2904148784e+02 9.8712446352e+02 2.7802031721e+01 2.3767197147e+01 1.5333675579e+02 2.0380531662e+02 -4.4240109269e+01 1.0190265831e+02 5.1434097474e+01 1.9772544379e+08 8.1744450254e+06 2.7248150085e+06 2.4920061096e+09 2.1914457225e-01 -7.7937138044e+08 2SC 1 6.8040032039e-06
3.2997138770e+02 9.8991416309e+02 2.7802031721e+01 2.3767197147e+01 1.5333675579e+02 2.0429139241e+02 -4.3998822960e+01 1.0214569621e+02 5.1191059579e+01 2.0537799529e+08 8.2788973439e+06 2.7596324480e+06 2.5264212499e+09 2.2557686412e-01 -7.8702393194e+08 2SC 1 7.3659232315e-05
3.3090128755e+02 9.9270386266e+02 2.7148034295e+01 2.3982758310e+01 1.5472747297e+02 2.0546671647e+02 -4.4140949377e+01 1.0273335824e+02 5.1994114732e+01 2.1312253470e+08 8.3813543498e+06 2.7937847833e+06 2.5602784111e+09 2.3875172080e-01 -7.9476847136e+08 2SC 1 1.9221626462e-05
3.3183118741e+02 9.9549356223e+02 2.6069696326e+01 2.4064027812e+01 1.5525179234e+02 2.0674772598e+02 -4.3794976215e+01 1.0337386299e+02 5.1877929346e+01 2.2096563571e+08 8.4767707917e+06 2.8255902639e+06 2.5918912815e+09 2.4768101916e-01 -8.0261157236e+08 2SC 1 1.0101952632e-04
3.3276108727e+02 9.9828326180e+02 2.6069696326e+01 2.4064027812e+01 1.5525179234e+02 2.0723173336e+02 -4.3556753466e+01 1.0361586668e+02 5.1635925655e+01 2.2888763059e+08 8.5731727698e+06 2.8577242566e+06 2.6239306616e+09 2.3909836641e-01 -8.1053356725e+08 2SC 1 9.5012745670e-06
3.3369098712e+02 1.0010729614e+03 2.5379571027e+01 2.4150411687e+01 1.5580910766e+02 2.0824649614e+02 -4.3351467498e+01 1.0412324807e+02 5.1685859585e+01 2.3691001997e+08 8.6777492576e+06 2.8925830859e+06 2.6587766958e+09 2.4030897440e-01 -8.1855595663e+08 2SC 1 3.3452140026e-05
3.3462088698e+02 1.0038626609e+03 2.4763082174e+01 2.4293643059e+01 1.5673318103e+02 2.0926567796e+02 -4.3323708950e+01 1.0463283898e+02 5.2100342047e+01 2.4502650618e+08 8.7750233052e+06 2.9250077684e+06 2.6912795755e+09 2.6562861151e-01 -8.2667244283e+08 2SC 1 2.3116581156e-05
3.3555078684e+02 1.0066523605e+03 2.4026718117e+01 2.4439152042e+01 1.5767194866e+02 2.1034487514e+02 -4.3272442141e+01 1.0517243757e+02 5.2499511088e+01 2.5322980580e+08 8.8624726304e+06 2.9541575435e+06 2.7205798586e+09 2.7984566700e-01 -8.3487574246e+08 2SC 1 1.5257884741e-05
3.3648068670e+02 1.0094420601e+03 2.3844314954e+01 2.4518161638e+01 1.5818168798e+02 2.1101860974e+02 -4.3196510232e+01 1.0550930487e+02 5.2672383115e+01 2.6150893024e+08 8.9505495040e+06 2.9835165013e+06 2.7501781132e+09 2.6300106126e-01 -8.4315486690e+08 2SC 1 1.3485206512e-05
