# section=2
# run_id=B
# param_name=gdelta
# param_value=2.5g
# m_delta_mev=500.0
# g_delta_factor=2.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.1695278970e+02 9.5085836910e+02 4.1889727689e+01 1.7504932898e+01 1.4116881369e+02 1.7867619785e+02 -3.9275607558e+01 8.9338098924e+01 5.1830714770e+01 1.0444473288e+08 6.1350907336e+06 2.0450302445e+06 1.8400893902e+09 1.4128559147e-01 -6.8609066953e+08 2SC 1 5.6397536826e-05
3.1788268956e+02 9.5364806867e+02 4.0631719459e+01 1.7652393799e+01 1.4235801451e+02 1.8075369414e+02 -3.8839716234e+01 9.0376847068e+01 5.1981167441e+01 1.1020396761e+08 6.2520506171e+06 2.0840168724e+06 1.8772146978e+09 1.6235581242e-01 -6.9184990426e+08 2SC 1 2.8472406680e-05
3.1881258941e+02 9.5643776824e+02 4.0117834332e+01 1.7768095843e+01 1.4329109551e+02 1.8196521977e+02 -3.8682065149e+01 9.0982609885e+01 5.2308485623e+01 1.1607229483e+08 6.3610668697e+06 2.1203556232e+06 1.9119159053e+09 1.4868752919e-01 -6.9771823148e+08 2SC 1 2.0809421242e-05
3.1974248927e+02 9.5922746781e+02 3.7769111953e+01 1.8102923218e+01 1.4599131628e+02 1.8529559368e+02 -3.8324130625e+01 9.2647796841e+01 5.3343519435e+01 1.2203427795e+08 6.5175518291e+06 2.1725172764e+06 1.9619039678e+09 1.3105319822e-01 -7.0368021460e+08 2SC 1 3.1050663123e-05
3.2067238913e+02 9.6201716738e+02 3.7556994861e+01 1.8008462264e+01 1.4522953439e+02 1.8589210821e+02 -3.7712278016e+01 9.2946054107e+01 5.2283480283e+01 1.2819363585e+08 6.6537677954e+06 2.2179225985e+06 2.0054859798e+09 2.5232221063e-01 -7.0983957251e+08 2SC 1 1.7575329027e-05
3.2160228898e+02 9.6480686695e+02 3.7095830360e+01 1.8106948100e+01 1.4602377500e+02 1.8697209608e+02 -3.7547611416e+01 9.3486048040e+01 5.2537726962e+01 1.3440895339e+08 6.7173576309e+06 2.2391192103e+06 2.0259086366e+09 2.5711310219e-01 -7.1605489005e+08 2SC 1 3.8823015308e-05
3.2253218884e+02 9.6759656652e+02 3.6908823465e+01 1.8248573837e+01 1.4716591804e+02 1.8783553782e+02 -3.7622495015e+01 9.3917768912e+01 5.3248149129e+01 1.4068657565e+08 6.8296956039e+06 2.2765652013e+06 2.0621100966e+09 1.4795698105e-01 -7.2233251231e+08 2SC 1 6.8965275663e-05
3.2346208870e+02 9.7038626609e+02 3.5470397580e+01 1.8039438984e+01 1.4547934664e+02 1.8942989927e+02 -3.6192927048e+01 9.4714949635e+01 5.0764397009e+01 1.4711081932e+08 7.0192483318e+06 2.3397494439e+06 2.1233499072e+09 1.5141194964e-01 -7.2875675598e+08 2SC 1 3.5696340992e-05
3.2439198856e+02 9.7317596567e+02 3.3806304331e+01 1.8460848446e+01 1.4887781005e+02 1.9193468545e+02 -3.6473633249e+01 9.5967342725e+01 5.2910467323e+01 1.5374097169e+08 7.1334502386e+06 2.3778167462e+06 2.1602931365e+09 2.4477060720e-01 -7.3538690835e+08 2SC 1 8.9791685975e-05
3.2532188841e+02 9.7596566524e+02 3.3117221561e+01 1.8603614938e+01 1.5002915272e+02 1.9319737326e+02 -3.6363309603e+01 9.6598686628e+01 5.3430466097e+01 1.6037760803e+08 7.2048357880e+06 2.4016119293e+06 2.1835131762e+09 2.4563374053e-01 -7.4202354469e+08 2SC 1 4.0263071911e-05
