# section=2
# run_id=A
# param_name=gdelta
# param_value=1.5g
# m_delta_mev=500.0
# g_delta_factor=1.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.1323319027e+02 9.3969957082e+02 4.1784023563e+01 2.7982310985e+01 1.3539827896e+02 1.8693857624e+02 -6.2783804188e+01 9.3469288121e+01 4.1928990840e+01 8.7206774306e+07 6.9282269768e+06 2.3094089923e+06 2.0829438646e+09 1.0289130315e-01 -6.6885271096e+08 2SC 1 3.4163556992e-05
3.1416309013e+02 9.4248927039e+02 3.9656433866e+01 2.8195002258e+01 1.3642743028e+02 1.8985351271e+02 -6.2002878229e+01 9.4926756353e+01 4.1500673927e+01 9.3767750239e+07 7.1185092497e+06 2.3728364166e+06 2.1426051128e+09 1.2572644759e-01 -6.7541368689e+08 2SC 1 9.4527096466e-05
3.1509298999e+02 9.4527896996e+02 3.8909553161e+01 2.8545519497e+01 1.3812348144e+02 1.9157278767e+02 -6.2475249898e+01 9.5786393835e+01 4.2337087601e+01 1.0044577577e+08 7.2717594291e+06 2.4239198097e+06 2.1908346452e+09 1.3293480920e-01 -6.8209171243e+08 2SC 1 9.9187399977e-06
3.1602288984e+02 9.4806866953e+02 3.6733280542e+01 2.8833049362e+01 1.3951475498e+02 1.9446654162e+02 -6.2017185859e+01 9.7233270812e+01 4.2281484165e+01 1.0729176634e+08 7.4429454658e+06 2.4809818219e+06 2.2448493687e+09 1.2959568884e-01 -6.8893770300e+08 2SC 1 4.8666499632e-05
3.1695278970e+02 9.5085836910e+02 3.6794702455e+01 2.8948490732e+01 1.4007334225e+02 1.9506558018e+02 -6.2143421198e+01 9.7532790088e+01 4.2540552165e+01 1.1428816362e+08 7.6099210659e+06 2.5366403553e+06 2.2976975476e+09 1.3775616317e-01 -6.9593410027e+08 2SC 1 6.2873404785e-05
3.1788268956e+02 9.5364806867e+02 3.4859116366e+01 2.9322791414e+01 1.4188447458e+02 1.9774840505e+02 -6.2150121810e+01 9.8874202525e+01 4.3010272057e+01 1.2144469537e+08 7.7677767200e+06 2.5892589067e+06 2.3477970603e+09 1.5432209226e-01 -7.0309063202e+08 2SC 1 2.2456658083e-05
3.1881258941e+02 9.5643776824e+02 3.4089506350e+01 2.9580760432e+01 1.4313271177e+02 1.9922821915e+02 -6.2351387089e+01 9.9614109575e+01 4.3518602192e+01 1.2873467254e+08 7.9070106384e+06 2.6356702128e+06 2.3921198636e+09 1.6074016059e-01 -7.1038060919e+08 2SC 1 2.1952722529e-05
3.1974248927e+02 9.5922746781e+02 3.2669389855e+01 3.0002815074e+01 1.4517491165e+02 2.0142303923e+02 -6.2797957788e+01 1.0071151962e+02 4.4463392034e+01 1.3615015149e+08 8.0551584049e+06 2.6850528016e+06 2.4394262484e+09 1.7020113659e-01 -7.1779608814e+08 2SC 1 2.4825086151e-05
3.2067238913e+02 9.6201716738e+02 3.2161959077e+01 2.9965270473e+01 1.4499324422e+02 2.0224493676e+02 -6.2190192986e+01 1.0112246838e+02 4.3870775843e+01 1.4371565384e+08 8.1850107181e+06 2.7283369060e+06 2.4809912882e+09 1.8478333507e-01 -7.2536159049e+08 2SC 1 5.7275976769e-05
3.2160228898e+02 9.6480686695e+02 3.2209979744e+01 3.0173233216e+01 1.4599951556e+02 2.0297137367e+02 -6.2597492073e+01 1.0148568683e+02 4.4513828730e+01 1.5137263208e+08 8.3121319542e+06 2.7707106514e+06 2.5218280307e+09 1.9771150777e-01 -7.3301856873e+08 2SC 1 3.8514190589e-05
