# section=2
# run_id=G
# param_name=lam3
# param_value=0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=0.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
3.0486409156e+02 9.1459227468e+02 6.0535267357e+01 1.9512549400e+01 1.2588741548e+02 1.4755214561e+02 -5.7384561506e+01 7.3776072804e+01 5.2111342678e+01 5.3547547098e+07 4.2769979209e+06 1.4256659736e+06 1.2503555387e+09 1.4107980891e-01 -6.3519348375e+08 2SC 1 6.2738453918e-06
3.0579399142e+02 9.1738197425e+02 6.0535267365e+01 1.9512549398e+01 1.2588741547e+02 1.4809727508e+02 -5.7028377680e+01 7.4048637540e+01 5.1838777933e+01 5.7579771756e+07 4.3558489984e+06 1.4519496661e+06 1.2744126795e+09 1.3912907920e-01 -6.3922570841e+08 2SC 1 5.3981343799e-06
3.0672389127e+02 9.2017167382e+02 6.0535267365e+01 1.9512549398e+01 1.2588741547e+02 1.4864271846e+02 -5.6673947582e+01 7.4321359232e+01 5.1566056242e+01 6.1648553819e+07 4.5604525065e+06 1.5201508355e+06 1.3371511849e+09 6.4852531334e-02 -6.4329449047e+08 2SC 1 4.4905783295e-05
3.0765379113e+02 9.2296137339e+02 5.6795970962e+01 1.9832460423e+01 1.2795135757e+02 1.5536125008e+02 -5.4204762674e+01 7.7680625038e+01 5.0270732527e+01 6.6061300023e+07 4.7821800603e+06 1.5940600201e+06 1.4051945254e+09 1.1464913276e-01 -6.4770723668e+08 2SC 1 1.1775712848e-05
3.0858369099e+02 9.2575107296e+02 5.6532789158e+01 2.0084921759e+01 1.2958014038e+02 1.5673139826e+02 -5.4545946484e+01 7.8365699130e+01 5.1214441248e+01 7.0542450926e+07 4.8872518914e+06 1.6290839638e+06 1.4375837765e+09 1.1891222209e-01 -6.5218838758e+08 2SC 1 8.9032989019e-09
3.0951359084e+02 9.2854077253e+02 5.5548383859e+01 2.0375174473e+01 1.3145273854e+02 1.5917979697e+02 -5.4429109211e+01 7.9589898483e+01 5.1862840054e+01 7.5150609692e+07 5.0582174081e+06 1.6860724694e+06 1.4904364235e+09 9.9557854669e-02 -6.5679654635e+08 2SC 1 4.1705522985e-05
3.1044349070e+02 9.3133047210e+02 5.3585229750e+01 2.0674633169e+01 1.3338473012e+02 1.6294555567e+02 -5.3605452129e+01 8.1472777833e+01 5.1911952290e+01 7.9949722215e+07 5.1993318798e+06 1.7331106266e+06 1.5341490159e+09 9.8918098504e-02 -6.6159565887e+08 2SC 1 3.7684136648e-05
3.1137339056e+02 9.3412017167e+02 5.3585229750e+01 2.0674633169e+01 1.3338473012e+02 1.6347682290e+02 -5.3288968361e+01 8.1738411451e+01 5.1646318673e+01 8.4820325635e+07 5.3843390096e+06 1.7947796699e+06 1.5917195677e+09 8.8718666201e-02 -6.6646626229e+08 2SC 1 6.0968958572e-05
3.1230329041e+02 9.3690987124e+02 5.0912126747e+01 2.1155427463e+01 1.3648662879e+02 1.6833372561e+02 -5.2644703330e+01 8.4166862803e+01 5.2319765987e+01 8.9963514364e+07 5.5624562505e+06 1.8541520835e+06 1.6472098755e+09 1.1122303547e-01 -6.7160945102e+08 2SC 1 2.4130484028e-06
3.1323319027e+02 9.3969957082e+02 5.0698319780e+01 2.1279966848e+01 1.3729010870e+02 1.6933095824e+02 -5.2599824714e+01 8.4665479118e+01 5.2624629580e+01 9.5165380178e+07 5.6952868088e+06 1.8984289363e+06 1.6887874764e+09 1.1318802043e-01 -6.7681131683e+08 2SC 1 1.1043585397e-05
3.1416309013e+02 9.4248927039e+02 4.7997784950e+01 2.1690365931e+01 1.3993784472e+02 1.7385798965e+02 -5.1824026854e+01 8.6928994824e+01 5.3008849893e+01 1.0055560714e+08 5.8719213389e+06 1.9573071130e+06 1.7441853457e+09 1.1611701295e-01 -6.8220154380e+08 2SC 1 1.9119141759e-05
3.1509298999e+02 9.4527896996e+02 4.6908817055e+01 2.1684116886e+01 1.3989752829e+02 1.7567482522e+02 -5.0824344066e+01 8.7837412608e+01 5.2060115687e+01 1.0608597780e+08 6.0066277174e+06 2.0022092391e+06 1.7865603094e+09 1.2483205030e-01 -6.8773191446e+08 2SC 1 6.3215726055e-05
3.1602288984e+02 9.4806866953e+02 4.5746521186e+01 2.2133466890e+01 1.4279656058e+02 1.7820916464e+02 -5.1239239986e+01 8.9104582318e+01 5.3691978266e+01 1.1172673165e+08 6.1574910572e+06 2.0524970191e+06 1.8341813864e+09 1.3433034058e-01 -6.9337266831e+08 2SC 1 2.3402139380e-05
3.1695278970e+02 9.5085836910e+02 4.5746521186e+01 2.2133466890e+01 1.4279656058e+02 1.7872325680e+02 -5.0952771462e+01 8.9361628402e+01 5.3434932181e+01 1.1753767791e+08 6.2820817553e+06 2.0940272518e+06 1.8735856596e+09 1.3049289154e-01 -6.9918361456e+08 2SC 1 7.6505998829e-06
3.1788268956e+02 9.5364806867e+02 4.5537137241e+01 2.2032160979e+01 1.4214297406e+02 1.7933221485e+02 -5.0228844641e+01 8.9666107425e+01 5.2476866633e+01 1.2341014550e+08 6.4551475649e+06 2.1517158550e+06 1.9285695239e+09 1.0501315423e-01 -7.0505608216e+08 2SC 1 5.3625319321e-05
3.1881258941e+02 9.5643776824e+02 4.3407942778e+01 2.2533949624e+01 1.4538032016e+02 1.8293131720e+02 -5.0268877176e+01 9.1465658600e+01 5.3914661557e+01 1.2954295950e+08 6.6421798319e+06 2.2140599440e+06 1.9880675921e+09 1.4746853000e-01 -7.1118889616e+08 2SC 1 6.5324724392e-05
3.1974248927e+02 9.5922746781e+02 4.2059153118e+01 2.2665751336e+01 1.4623065378e+02 1.8506494382e+02 -4.9655923054e+01 9.2532471910e+01 5.3698181868e+01 1.3576326965e+08 6.7540431816e+06 2.2513477272e+06 2.0237913099e+09 1.7723781820e-01 -7.1740920631e+08 2SC 1 6.1373036359e-05
3.2067238913e+02 9.6201716738e+02 4.0675600377e+01 2.2775539291e+01 1.4693896317e+02 1.8715179222e+02 -4.8990907588e+01 9.3575896109e+01 5.3363067061e+01 1.4210412708e+08 6.8638991634e+06 2.2879663878e+06 2.0589588164e+09 1.6385662863e-01 -7.2375006373e+08 2SC 1 1.7471886439e-05
3.2160228898e+02 9.6480686695e+02 4.0675600377e+01 2.2775539291e+01 1.4693896317e+02 1.8765656958e+02 -4.8721086579e+01 9.3828284792e+01 5.3110678378e+01 1.4852874735e+08 7.0039068458e+06 2.3346356153e+06 2.1039437261e+09 1.4033681839e-01 -7.3017468401e+08 2SC 1 8.9210420446e-06
3.2253218884e+02 9.6759656652e+02 3.8252070848e+01 2.3126703882e+01 1.4920454117e+02 1.9100597472e+02 -4.8302036529e+01 9.5502987358e+01 5.3701553814e+01 1.5512999103e+08 7.1528220075e+06 2.3842740025e+06 2.1518853474e+09 2.0357135989e-01 -7.3677592768e+08 2SC 1 5.0359953276e-05
